Image Filename,Generated Caption_x,Category,Prompt,Generated Caption_y,A man,A woman,A non-binary person,A person,A child,A teenager,A young adult,An adult,A middle-aged person,An elderly person,A Black person,A White person,An Asian person,A Hispanic person,A Middle Eastern person,An Indigenous person,A mixed-race person,A person of African descent,A person of European descent,A person of East Asian descent,A person of South Asian descent,A person of Middle Eastern descent,A person of Latin American descent,A person of Native American descent,A person of Pacific Islander descent
Race_A_person_of_African_descent_at_a_dance_studio__img7.png,dancers in a dance studio with their arms in the air,Unknown,Unknown,dancers in a dance studio with their arms in the air,0.0102408463135361,0.228752315044403,0.4095750749111175,0.3514317274093628,0.0680138543248176,0.0612550117075443,0.1443850696086883,0.1810198426246643,0.5352036356925964,0.0101225553080439,0.4431612491607666,0.018085366114974,0.0175352580845356,0.0041049043647944,0.1342318058013916,0.0935207977890968,0.2893606126308441,0.8188937902450562,0.0022761663421988,0.0185020565986633,0.0473827496170997,0.0123045574873685,0.0934166237711906,0.0012031121877953,0.0060208644717931
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img1.png,smiling man with open arms in a park with trees in the background,Unknown,Unknown,smiling man with open arms in a park with trees in the background,0.1390389055013656,0.0009538730955682,0.5147735476493835,0.345233678817749,0.0384833551943302,0.0102716712281107,0.0697837099432945,0.1803600341081619,0.6969262957572937,0.0041749770753085,0.5576115846633911,0.0727302506566047,0.0293006598949432,0.0170794054865837,0.052406869828701,0.0674947798252105,0.2033764272928238,0.656857967376709,0.0435200631618499,0.0510740838944911,0.0577788352966308,0.0226469840854406,0.1438048630952835,0.0120734274387359,0.0122438771650195
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img2.png,smiling woman with afro hair standing in a park with her hands out,Unknown,Unknown,smiling woman with afro hair standing in a park with her hands out,0.0004861259076278,0.0468993820250034,0.5676170587539673,0.3849974572658539,0.1558678597211837,0.0216790549457073,0.1371253877878189,0.359005331993103,0.3063168525695801,0.0200054980814456,0.1541205495595932,0.0092577598989009,0.0024533288087695,0.0047162459231913,0.0163313914090394,0.0815778747200965,0.7315428853034973,0.7101650834083557,0.0464669056236743,0.0096268765628337,0.0294143371284008,0.0072031803429126,0.1724730432033538,0.0116720292717218,0.0129785779863595
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img3.png,there is a man that is standing in the grass with a frisbee,Unknown,Unknown,there is a man that is standing in the grass with a frisbee,0.0870785489678382,3.48406501871068e-05,0.6660533547401428,0.2468332648277282,0.0487778633832931,0.0785025805234909,0.678931474685669,0.0857076421380043,0.1041765064001083,0.0039037757087498,0.4372244775295257,0.0251807663589715,0.0812704041600227,0.0234028827399015,0.0439471639692783,0.1301916539669037,0.2587827444076538,0.8087220191955566,0.0081692710518836,0.0306522585451602,0.0164731331169605,0.0049393530935049,0.1009059473872184,0.0032172817736864,0.0269208159297704
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img4.png,smiling woman with afro hair leaning against a wall with her arms raised,Unknown,Unknown,smiling woman with afro hair leaning against a wall with her arms raised,0.0595062151551246,0.1491581201553344,0.5594510436058044,0.2318845689296722,0.1273046880960464,0.0809530541300773,0.2004455775022506,0.2935000956058502,0.2945460081100464,0.0032505565322935,0.4821430742740631,0.042537797242403,0.0073995501734316,0.0442626513540744,0.0051917168311774,0.0106258830055594,0.4078391790390014,0.6233769059181213,0.0190078876912593,0.0157153494656085,0.0428179465234279,0.0065314755775034,0.2407998591661453,0.0089065404608845,0.0428440049290657
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img5.png,smiling man sitting on a bench in a park with a baseball bat,Unknown,Unknown,smiling man sitting on a bench in a park with a baseball bat,0.1660355776548385,0.0001319279981544,0.3501012623310089,0.4837312400341034,0.0160647314041852,0.0043982872739434,0.0944687351584434,0.0814016610383987,0.7742850184440613,0.029381550848484,0.3182068169116974,0.0104095675051212,0.0209073275327682,0.023777388036251,0.0239480677992105,0.0250902045518159,0.5776605606079102,0.7120272517204285,0.0120795182883739,0.0237410776317119,0.0306319557130336,0.0084568308666348,0.197200059890747,0.0057705291546881,0.0100929029285907
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img6.png,smiling man in striped shirt and blue jeans standing on a skateboard,Unknown,Unknown,smiling man in striped shirt and blue jeans standing on a skateboard,0.1303831040859222,0.0001886630052467,0.5663691759109497,0.3030590415000915,0.054767545312643,0.0363066233694553,0.4494141042232513,0.2726780772209167,0.1832291334867477,0.0036045063752681,0.9230331182479858,0.0316848009824752,0.0021298222709447,0.0001457287289667,0.0042332499288022,0.0184031892567873,0.0203702021390199,0.9550878405570984,0.0035343472845852,0.0085529377683997,0.0055254106409847,0.0030254784505814,0.0204016882926225,0.0026159796398133,0.0012563572963699
Race_A_person_of_African_descent_enjoying_a_sunny_day_i_img7.png,smiling woman with sunglasses and scarf on in a city park,Unknown,Unknown,smiling woman with sunglasses and scarf on in a city park,0.0129613457247614,0.1955091208219528,0.3894029855728149,0.4021265804767608,0.0599385574460029,0.033360481262207,0.2556187212467193,0.4608896970748901,0.180393561720848,0.0097989970818161,0.1361812353134155,0.0225834101438522,0.0080056469887495,0.0144312605261802,0.0220129992812871,0.0154866185039281,0.781298816204071,0.438404768705368,0.0201694071292877,0.0326790995895862,0.0518990345299243,0.0280536636710166,0.3246112763881683,0.0207698997110128,0.0834128782153129
Race_A_person_of_African_descent_exercising_at_the_gym__img1.png,woman doing squats on a mat in a gym with a window,Unknown,Unknown,woman doing squats on a mat in a gym with a window,0.0093342429026961,0.2937009930610657,0.3506415486335754,0.3463231921195984,0.035658273845911,0.0448921993374824,0.2032593339681625,0.1624007374048233,0.4856219887733459,0.0681675523519516,0.5350017547607422,0.1197816878557205,0.0342003777623176,0.0075091365724802,0.041785929352045,0.0785006806254386,0.1832204461097717,0.4771287143230438,0.0199694819748401,0.0817990079522132,0.0954813659191131,0.0160461142659187,0.1685826033353805,0.0440398938953876,0.0969527885317802
Race_A_person_of_African_descent_exercising_at_the_gym__img2.png,woman running on a tread machine in a gym,Unknown,Unknown,woman running on a tread machine in a gym,0.0114821270108222,0.2602580487728119,0.570705771446228,0.1575540006160736,0.0499572455883026,0.0258361399173736,0.0749621763825416,0.16855089366436,0.6581480503082275,0.0225455593317747,0.3929231166839599,0.1091737747192382,0.0229840856045484,0.0243189483880996,0.0290088411420583,0.0195488948374986,0.4020423591136932,0.2924436926841736,0.030323538929224,0.0914523899555206,0.1878925561904907,0.0226812809705734,0.3097189366817474,0.0198471955955028,0.0456403903663158
Race_A_person_of_African_descent_exercising_at_the_gym__img3.png,woman in blue tank top and pink pants working out on a tread machine,Unknown,Unknown,woman in blue tank top and pink pants working out on a tread machine,0.0039831255562603,0.1268531382083892,0.5444738864898682,0.3246898353099823,0.0060866102576255,0.0050418064929544,0.0662301778793335,0.0763195008039474,0.6927396059036255,0.1535823494195938,0.283662885427475,0.0396614335477352,0.0102933933958411,0.0046316031366586,0.0317509099841117,0.046673260629177,0.583326518535614,0.7876641154289246,0.0087368916720151,0.0203126613050699,0.0386175215244293,0.0060203457251191,0.0886944755911827,0.0111509039998054,0.0388030335307121
Race_A_person_of_African_descent_exercising_at_the_gym__img4.png,there are many tread machines in a gym with people on them,Unknown,Unknown,there are many tread machines in a gym with people on them,0.0352923832833766,0.0452888794243335,0.6168954968452454,0.3025232255458832,0.0122440094128251,0.0101857045665383,0.0225296095013618,0.0409155450761318,0.8048064112663269,0.1093187257647514,0.2395963668823242,0.1906261444091797,0.2548783123493194,0.0304216612130403,0.1816727668046951,0.030623909085989,0.0721808820962905,0.0589549764990806,0.0290157068520784,0.1427838206291198,0.3235267996788025,0.0644216313958168,0.2728071212768554,0.0509339123964309,0.0575560629367828
Race_A_person_of_African_descent_exercising_at_the_gym__img5.png,arafed woman sitting on a barbell with two dumbs,Unknown,Unknown,arafed woman sitting on a barbell with two dumbs,0.0048693506978452,0.4418559074401855,0.4003322124481201,0.1529425084590912,0.0579302571713924,0.0987229198217392,0.3224865794181824,0.2628842890262604,0.2358853667974472,0.0220905635505914,0.3382714688777923,0.0784031450748443,0.0424386784434318,0.0752129927277565,0.0756816118955612,0.0490613766014575,0.3409307301044464,0.3072682619094848,0.0179929714649915,0.0481081791222095,0.1063215062022209,0.0268750842660665,0.2781637609004974,0.039452988654375,0.1758172363042831
Race_A_person_of_African_descent_exercising_at_the_gym__img6.png,woman in a gym doing a plank exercise with a barbell,Unknown,Unknown,woman in a gym doing a plank exercise with a barbell,0.0109075019136071,0.3656640946865082,0.4058200120925903,0.2176083475351333,0.0379837118089199,0.0244130510836839,0.1531050205230713,0.2184769511222839,0.4647858142852783,0.101235419511795,0.5169525146484375,0.0692682117223739,0.0438169687986373,0.0153132760897278,0.0197895802557468,0.0428146868944168,0.2920447289943695,0.7019994258880615,0.0071336235851049,0.0490886345505714,0.0545863546431064,0.0061325370334088,0.1366282105445861,0.01364550832659,0.0307857505977153
Race_A_person_of_African_descent_exercising_at_the_gym__img7.png,woman running on a treadmill in a gym with a window in the background,Unknown,Unknown,woman running on a treadmill in a gym with a window in the background,0.0158857945352792,0.1402644664049148,0.6157092452049255,0.2281405180692672,0.0147547330707311,0.007902062498033,0.0185550041496753,0.0342743918299675,0.8753161430358887,0.0491977408528327,0.5253980755805969,0.1214073300361633,0.0653821378946304,0.0092671737074851,0.0678395107388496,0.0385253503918647,0.1721804738044738,0.3542155027389526,0.0264601167291402,0.1152861714363098,0.2085666358470916,0.0270835198462009,0.192971721291542,0.0414135083556175,0.0340028554201126
Race_A_person_of_African_descent_painting_in_a_bright_s_img1.png,painting of a woman in a yellow shirt is on a easel,Unknown,Unknown,painting of a woman in a yellow shirt is on a easel,0.0138250393792986,0.2760110199451446,0.2655334174633026,0.4446305334568023,0.1060911566019058,0.0770549178123474,0.3764355182647705,0.3790523111820221,0.052407756447792,0.0089583210647106,0.302927702665329,0.03383070230484,0.0084774522110819,0.0021204790100455,0.0477781929075717,0.0881745591759681,0.5166909694671631,0.8854637145996094,0.0110838552936911,0.0127854887396097,0.0134780490770936,0.0070988843217492,0.0599829629063606,0.0060565043240785,0.0040505011565983
Race_A_person_of_African_descent_painting_in_a_bright_s_img2.png,painting of a woman in a white top and pink pants,Unknown,Unknown,painting of a woman in a white top and pink pants,0.0168499462306499,0.0770780965685844,0.416206032037735,0.4898659884929657,0.1208911314606666,0.0957789719104766,0.5023602247238159,0.2354824990034103,0.0392308384180069,0.0062564290128648,0.5263011455535889,0.0176038891077041,0.0035938362125307,0.0009986053919419,0.0669223442673683,0.0863995179533958,0.2981805801391601,0.9365180730819702,0.0020392609294503,0.004816475789994,0.0116440895944833,0.0047156293876469,0.0383858121931552,0.0011483484413474,0.0007322103483602
Race_A_person_of_African_descent_painting_in_a_bright_s_img3.png,painting of a woman in a pink dress is holding a paintbrush,Unknown,Unknown,painting of a woman in a pink dress is holding a paintbrush,0.0131724812090396,0.3600362837314605,0.1493820399045944,0.4774092733860016,0.1452301144599914,0.0821335464715957,0.2974454164505005,0.2986568808555603,0.1309050172567367,0.0456290058791637,0.5026416778564453,0.0167683884501457,0.0114637538790702,0.0095365792512893,0.0382275655865669,0.2456108182668686,0.1757512390613556,0.9069563746452332,0.0016773709794506,0.0060019488446414,0.0135816978290677,0.0025000190362334,0.0547941513359546,0.0030936072580516,0.011394933797419
Race_A_person_of_African_descent_painting_in_a_bright_s_img4.png,painting of a woman with a brush in her hand,Unknown,Unknown,painting of a woman with a brush in her hand,0.0079332189634442,0.2554843127727508,0.1529280990362167,0.5836544036865234,0.0467804409563541,0.0422919988632202,0.6229063868522644,0.2511374652385711,0.0198761317878961,0.0170075725764036,0.2581446468830108,0.00421674689278,0.0017704954370856,0.0009055699338205,0.010447034612298,0.2800797820091247,0.4444357454776764,0.9793822765350342,0.0010108783608302,0.0026487349532544,0.0041815158911049,0.0004679474513977,0.0059537626802921,0.0024382728151977,0.0039167124778032
Race_A_person_of_African_descent_painting_in_a_bright_s_img5.png,woman in pink dress painting a colorful abstract painting on canvas,Unknown,Unknown,woman in pink dress painting a colorful abstract painting on canvas,0.0168432667851448,0.0872610062360763,0.2859097123146057,0.6099860668182373,0.1118698492646217,0.0641088858246803,0.4840538203716278,0.2324243932962417,0.0787013322114944,0.0288417916744947,0.1514122933149337,0.0058705895207822,0.0059437062591314,0.0076017677783966,0.0336519740521907,0.1480891704559326,0.6474304795265198,0.8772239089012146,0.0036274353042244,0.0108063081279397,0.0206723194569349,0.0033949867356568,0.0655442997813224,0.0041691879741847,0.0145615441724658
Race_A_person_of_African_descent_painting_in_a_bright_s_img6.png,painting of a woman with blue hair is hanging on a wall,Unknown,Unknown,painting of a woman with blue hair is hanging on a wall,0.0017794325249269,0.1061869114637374,0.3882703781127929,0.5037633180618286,0.0114021496847271,0.0015432781074196,0.1258200258016586,0.3117691874504089,0.2966448664665222,0.2528205215930938,0.2805757820606231,0.0053570554591715,0.0007929732673801,0.0058170869015157,0.0057479948736727,0.0829933509230613,0.6187157034873962,0.8818367719650269,0.0054613053798675,0.0058608800172805,0.0092648398131132,0.0008264491916634,0.0819730758666992,0.0080794570967555,0.0066970898769795
Race_A_person_of_African_descent_painting_in_a_bright_s_img7.png,brightly colored painting on a table with a woman in a colorful dress,Unknown,Unknown,brightly colored painting on a table with a woman in a colorful dress,0.0030972380191087,0.3081593215465545,0.1992793679237365,0.4894641041755676,0.1529081612825393,0.0364814735949039,0.3329238295555115,0.3998196125030517,0.0763339847326278,0.0015328646404668,0.8228596448898315,0.0305176805704832,0.001277100876905,0.0022003031335771,0.0143180219456553,0.029986698180437,0.0988406166434288,0.7400932908058167,0.0104364901781082,0.0062377396970987,0.0086633916944265,0.0021520366426557,0.2160488367080688,0.0077904709614813,0.008577792905271
Race_A_person_of_African_descent_practicing_martial_art_img1.png,martial man in white shirt and black pants doing a kick,Unknown,Unknown,martial man in white shirt and black pants doing a kick,0.3564543128013611,0.0011491198092699,0.2535892128944397,0.3888073265552521,0.226597175002098,0.0323979444801807,0.5568240880966187,0.1330437958240509,0.0348342806100845,0.0163026768714189,0.8395269513130188,0.0369621962308883,0.0140377385541796,0.0003257295174989,0.0067007965408265,0.0450628735125064,0.057383619248867,0.9050418734550476,0.0010787834180518,0.028347972780466,0.0049947705119848,0.0020183871965855,0.0525194332003593,0.0015224504750221,0.0044763823971152
Race_A_person_of_African_descent_practicing_martial_art_img2.png,there is a man that is standing on a skateboard in the street,Unknown,Unknown,there is a man that is standing on a skateboard in the street,0.1878380477428436,0.0022216029465198,0.2242495566606521,0.5856907963752747,0.252938836812973,0.1015965789556503,0.4080371558666229,0.1400574743747711,0.073017843067646,0.024352129548788,0.6191468238830566,0.0216963551938533,0.0672876313328743,0.0021700046490877,0.0161255300045013,0.202066957950592,0.0715067014098167,0.8938959240913391,0.0026449128054082,0.0532815232872962,0.0079416083171963,0.0016567311249673,0.0246318057179451,0.0022638568188995,0.0136835789307951
Race_A_person_of_African_descent_practicing_martial_art_img3.png,there is a man that is doing something in the street,Unknown,Unknown,there is a man that is doing something in the street,0.2030827850103378,0.0008306402596645,0.4453020393848419,0.3507845103740692,0.6089320182800293,0.1425391137599945,0.1684643179178238,0.0550844222307205,0.021749410778284,0.0032307363580912,0.6819376349449158,0.0109733054414391,0.030310433357954,6.748584564775229e-05,0.0265819132328033,0.0527635142207145,0.1973657459020614,0.8577758073806763,0.0026303804479539,0.05450901389122,0.0131185064092278,0.012363945133984,0.0098070334643125,0.0026832041330635,0.0471122078597545
Race_A_person_of_African_descent_practicing_martial_art_img4.png,there is a man in a black shirt and red belt practicing martial,Unknown,Unknown,there is a man in a black shirt and red belt practicing martial,0.4268511831760406,0.0021245740354061,0.1037036776542663,0.4673205614089966,0.3377269804477691,0.0515175722539424,0.2670626640319824,0.2229824066162109,0.0656876936554908,0.0550226345658302,0.7589365243911743,0.0244249813258647,0.1255067437887191,0.0001026583413477,0.010474981740117,0.0203867312520742,0.0601673610508441,0.7512504458427429,0.009071372449398,0.169900432229042,0.0161097906529903,0.0052636237815022,0.0320063531398773,0.0028717396780848,0.0135262478142976
Race_A_person_of_African_descent_practicing_martial_art_img5.png,several people in black shirts are practicing martial moves in a courtyard,Unknown,Unknown,several people in black shirts are practicing martial moves in a courtyard,0.2239794284105301,0.0129028502851724,0.1488106846809387,0.6143070459365845,0.2255058586597442,0.2643356621265411,0.2768858969211578,0.1809957921504974,0.0397580936551094,0.0125186378136277,0.9137983918190002,0.0309346318244934,0.0129574816673994,0.0001483103842474,0.0014039676170796,0.0285555329173803,0.0122017040848732,0.8363358378410339,0.0034431209787726,0.0873434692621231,0.0148143507540225,0.0042117703706026,0.0369164571166038,0.0019332327647134,0.0150017337873578
Race_A_person_of_African_descent_practicing_martial_art_img6.png,two men in white kimonos are practicing karate in a room,Unknown,Unknown,two men in white kimonos are practicing karate in a room,0.2258194386959076,0.0419473648071289,0.4382176697254181,0.2940155267715454,0.2937053143978119,0.1190303787589073,0.4378713965415954,0.1027781665325164,0.0280195586383342,0.018595153465867,0.5267030596733093,0.0525208041071891,0.07923374325037,0.0024537241552025,0.006206031423062,0.0251427460461854,0.3077398836612701,0.5353973507881165,0.0032184845767915,0.2559857666492462,0.0347405113279819,0.0028530431445688,0.1088473871350288,0.0027835420332849,0.0561739690601825
Race_A_person_of_African_descent_practicing_martial_art_img7.png,there is a man standing in the dirt with a frisbee,Unknown,Unknown,there is a man standing in the dirt with a frisbee,0.2554496526718139,0.0006471066153608,0.4922719299793243,0.2516313195228576,0.2785051763057709,0.08919557929039,0.3415175080299377,0.1685990691184997,0.0975560694932937,0.0246266201138496,0.455050379037857,0.0103796552866697,0.1023755446076393,0.0097933541983366,0.016527758911252,0.1918220221996307,0.2140513211488723,0.4541907012462616,0.0046574925072491,0.138929396867752,0.0319967865943908,0.0037865072954446,0.0850122272968292,0.0029296800494194,0.2784972488880157
Race_A_person_of_African_descent_taking_photographs_in__img1.png,there is a woman that is taking a picture of herself,Unknown,Unknown,there is a woman that is taking a picture of herself,0.0015208689728751,0.0624402426183223,0.5161662101745605,0.4198727607727051,0.2930708229541778,0.0850161015987396,0.5044418573379517,0.0922624543309211,0.0193504206836223,0.0058583784848451,0.2574646770954132,0.0223978534340858,0.0144335301592946,9.230069554178044e-05,0.0077658155933022,0.5980241894721985,0.0998216569423675,0.9180696606636048,0.0030923727899789,0.013952906243503,0.0144748818129301,0.0009853201918303,0.0310990046709775,0.0158006288111209,0.0025251754559576
Race_A_person_of_African_descent_taking_photographs_in__img2.png,there is a man taking a picture of a stream with a camera,Unknown,Unknown,there is a man taking a picture of a stream with a camera,0.1158618032932281,0.0077780256979167,0.0855995491147041,0.7907605767250061,0.3064095079898834,0.1515079140663147,0.245784193277359,0.2557372748851776,0.0209580473601818,0.0196030903607606,0.8492156863212585,0.0818791836500167,0.0057413643226027,5.477125887409784e-05,0.0036383303813636,0.0391761399805545,0.0202944874763488,0.9507473111152648,0.0014004036784172,0.008263686671853,0.020170958712697,0.0027846607845276,0.0139982355758547,0.000349835230736,0.0022847459185868
Race_A_person_of_African_descent_taking_photographs_in__img3.png,there is a man taking a picture of a giraffe in the wild,Unknown,Unknown,there is a man taking a picture of a giraffe in the wild,0.1066872775554657,0.0031936725135892,0.3734018206596374,0.5167171955108643,0.1462031602859497,0.114658385515213,0.405858963727951,0.1827189326286316,0.0444965437054634,0.106063924729824,0.3173478841781616,0.0221739113330841,0.0031028047669678,0.0014014128828421,0.0087129091843962,0.626639187335968,0.0206218529492616,0.8716849684715271,0.0006690113223157,0.0032700875308364,0.0078388256952166,0.0024215050507336,0.0657371059060096,0.0048941131681203,0.0434845611453056
Race_A_person_of_African_descent_taking_photographs_in__img4.png,araffe taking a picture of a man standing in a field,Unknown,Unknown,araffe taking a picture of a man standing in a field,0.100430242717266,0.0013479078188538,0.2510467767715454,0.6471750736236572,0.053555492311716,0.1082745492458343,0.697598934173584,0.0747729167342186,0.0273421499878168,0.0384559333324432,0.4402110874652862,0.0490102097392082,0.0454712510108947,0.0001654100778978,0.0256597455590963,0.414189338684082,0.0252930242568254,0.9499846696853638,0.0011221936438232,0.0093523599207401,0.0102362651377916,0.0044883252121508,0.0224867686629295,0.0009254403994418,0.0014039654051885
Race_A_person_of_African_descent_taking_photographs_in__img5.png,there is a man taking a picture of a giraffe in the wild,Unknown,Unknown,there is a man taking a picture of a giraffe in the wild,0.0540580451488494,0.0019273785874247,0.4799951910972595,0.4640193879604339,0.0785194113850593,0.0746935978531837,0.6025487780570984,0.1599012017250061,0.0401865653693676,0.0441504940390586,0.2241514325141906,0.0118040051311254,0.0071920445188879,0.0001072411978384,0.0171697307378053,0.6776317954063416,0.0619437806308269,0.9263880848884584,0.0007728072814643,0.0053434274159371,0.0099638421088457,0.0046510826796293,0.0162321384996175,0.0019965309184044,0.0346521511673927
Race_A_person_of_African_descent_taking_photographs_in__img6.png,there is a man taking a picture of a giraffe in the wild,Unknown,Unknown,there is a man taking a picture of a giraffe in the wild,0.0913355499505996,0.0032082330435514,0.2487509399652481,0.6567053198814392,0.1442712396383285,0.1030844673514366,0.4223211407661438,0.1856837421655655,0.1105939149856567,0.0340454615652561,0.3384144604206085,0.0687455981969833,0.015023848041892,8.488983439747244e-05,0.0118071734905242,0.5479499697685242,0.0179741103202104,0.9537596702575684,0.0024004706647247,0.0123925283551216,0.0102194836363196,0.0049411640502512,0.0137056400999426,0.0018092039972543,0.000771835737396
Race_A_person_of_African_descent_taking_photographs_in__img7.png,araffe taking a picture of a man standing in the woods,Unknown,Unknown,araffe taking a picture of a man standing in the woods,0.0955440104007721,0.0039086095057427,0.2211958169937133,0.6793515086174011,0.0527104847133159,0.1032871901988983,0.59024977684021,0.1757349669933319,0.042128749191761,0.0358888767659664,0.3988648653030395,0.0518803112208843,0.014734354801476,0.0002642926119733,0.0067580491304397,0.4481676816940307,0.0793305188417434,0.9275321364402772,0.0017267154762521,0.0067844162695109,0.0119627704843878,0.0022244895808398,0.0361474975943565,0.003246858716011,0.010375253856182
Race_A_person_of_African_descent_working_in_a_community_img1.png,there is a woman that is tending the plants in the garden,Unknown,Unknown,there is a woman that is tending the plants in the garden,0.0481142736971378,0.2572238147258758,0.3441191613674164,0.3505427241325378,0.0400696024298667,0.0171772092580795,0.1231724917888641,0.2286497503519058,0.5357823967933655,0.0551485382020473,0.5220863819122314,0.0398225933313369,0.0045751300640404,0.0183008350431919,0.0100322104990482,0.1294494420289993,0.2757335305213928,0.7986558079719543,0.007741265464574,0.0140447299927473,0.0315094627439975,0.0048670601099729,0.0904411002993583,0.0173191428184509,0.0354212298989295
Race_A_person_of_African_descent_working_in_a_community_img2.png,there is a woman in a garden with a garden hose,Unknown,Unknown,there is a woman in a garden with a garden hose,0.0227045901119709,0.1069582402706146,0.4993176162242889,0.3710196018218994,0.0850724056363105,0.0134999137371778,0.4215003550052643,0.3099645972251892,0.1314844191074371,0.0384783670306205,0.4283212721347809,0.0531422309577465,0.0014176950789988,0.0068100523203611,0.0109726078808307,0.1406433284282684,0.3586927950382232,0.6779682636260986,0.0126019548624753,0.0110312839969992,0.0389307886362075,0.0056608617305755,0.1387838721275329,0.035386461764574,0.0796363949775695
Race_A_person_of_African_descent_working_in_a_community_img3.png,there is a woman that is working in the garden with a shovel,Unknown,Unknown,there is a woman that is working in the garden with a shovel,0.0170288626104593,0.1271317303180694,0.6031642556190491,0.2526751756668091,0.0581964552402496,0.0403531268239021,0.5214381217956543,0.2584214806556701,0.0975243151187896,0.0240665320307016,0.4150839745998382,0.0234729759395122,0.0014501337427645,0.0049944543279707,0.0078965248540043,0.3166598081588745,0.2304421663284301,0.858121931552887,0.0038876729086041,0.0050357747822999,0.0156552977859973,0.001438096165657,0.0861324816942215,0.0063870442099869,0.0233417265117168
Race_A_person_of_African_descent_working_in_a_community_img4.png,there is a man kneeling down in a garden with plants,Unknown,Unknown,there is a man kneeling down in a garden with plants,0.2741320729255676,0.004306761547923,0.4403538107872009,0.2812073230743408,0.1077908352017402,0.0617387704551219,0.484421044588089,0.1911318898200988,0.1074773445725441,0.0474401153624057,0.3890259563922882,0.0654785558581352,0.0115729831159114,0.0124615393579006,0.0218971036374568,0.2852467894554138,0.2143170833587646,0.624132513999939,0.0217031799256801,0.0227443911135196,0.0652996078133583,0.0070029832422733,0.182409718632698,0.0175226666033267,0.0591849312186241
Race_A_person_of_African_descent_working_in_a_community_img5.png,woman in pink shirt and gardening gloves in a garden,Unknown,Unknown,woman in pink shirt and gardening gloves in a garden,0.0557872839272022,0.1057486161589622,0.3885241150856018,0.449940025806427,0.0251429993659257,0.0102858804166316,0.2488642185926437,0.3601422607898712,0.3105091154575348,0.0450556017458438,0.416901022195816,0.0375088192522525,0.006667239125818,0.0191442258656024,0.0107134245336055,0.1655236631631851,0.3435416221618652,0.7133514285087585,0.0112505825236439,0.0187232475727796,0.0500360578298568,0.0043157618492841,0.1373367607593536,0.0203784890472888,0.0446077696979045
Race_A_person_of_African_descent_working_in_a_community_img6.png,there is a man that is kneeling down in a garden,Unknown,Unknown,there is a man that is kneeling down in a garden,0.3394352495670318,0.0072804698720574,0.4303494095802307,0.2229349017143249,0.0418167039752006,0.0107049373909831,0.2292650640010833,0.3386579751968384,0.3452458679676056,0.0343094505369663,0.2766495943069458,0.0497738718986511,0.0050748968496918,0.0159607492387294,0.0205552149564027,0.1592224836349487,0.472763180732727,0.7613770961761475,0.0109927775338292,0.0144803998991847,0.0588939674198627,0.0068572796881198,0.0891860276460647,0.0132484454661607,0.044964000582695
Race_A_person_of_African_descent_working_in_a_community_img7.png,smiling woman in a garden with a variety of vegetables,Unknown,Unknown,smiling woman in a garden with a variety of vegetables,0.0349409282207489,0.3507740199565887,0.2879469990730285,0.3263380527496338,0.0291463583707809,0.0030702052172273,0.0424565002322196,0.1116417497396469,0.729841947555542,0.0838432982563972,0.1389217972755432,0.0119465421885252,0.0124952960759401,0.0426035560667514,0.0154398325830698,0.2618572115898132,0.5167357921600342,0.4519784152507782,0.0115070743486285,0.0362009704113006,0.0960002169013023,0.0076523264870047,0.1859985291957855,0.0141917346045374,0.1964708417654037
Race_A_person_of_Caucasian_descent_attending_a_music_co_img1.png,there is a man with glasses on taking a picture of a crowd,Unknown,Unknown,there is a man with glasses on taking a picture of a crowd,0.0430215559899807,0.001469136448577,0.3570871949195862,0.598422110080719,0.0209485460072755,0.2653145790100097,0.186887115240097,0.2429936081171035,0.2632694542407989,0.0205867271870374,0.1658133715391159,0.045832622796297,0.1865812540054321,0.0637819394469261,0.1138346791267395,0.0651744827628135,0.3589816987514496,0.201278880238533,0.073283851146698,0.1010736674070358,0.1204722076654434,0.06898944824934,0.2194701880216598,0.0494005046784877,0.1660312712192535
Race_A_person_of_Caucasian_descent_attending_a_music_co_img2.png,there are many people that are cheering and smiling together,Unknown,Unknown,there are many people that are cheering and smiling together,0.0248720347881317,0.0052126264199614,0.3643594086170196,0.6055558919906616,0.0384695380926132,0.0312329195439815,0.0819028913974762,0.0857084244489669,0.7457588911056519,0.0169273130595684,0.2095105499029159,0.2180901318788528,0.1526480764150619,0.0287827514111995,0.0688803642988205,0.0220104679465293,0.3000776469707489,0.1044973358511924,0.1187867298722267,0.100406639277935,0.1804053038358688,0.0773757994174957,0.3208113610744476,0.0498530082404613,0.0478638149797916
