Image Filename,Category,Prompt,Generated Caption,A man,A woman,A non-binary person,A person,A child,A teenager,A young adult,An adult,A middle-aged person,An elderly person,A Black person,A White person,An Asian person,A Hispanic person,A Middle Eastern person,An Indigenous person,A mixed-race person,A person of African descent,A person of European descent,A person of East Asian descent,A person of South Asian descent,A person of Middle Eastern descent,A person of Latin American descent,A person of Native American descent,A person of Pacific Islander descent
Race_A_person_of_Hispanic_descent_enjoying_a_family_bar_img7.png,Unknown,Unknown,several people are cooking food on a grill outside,0.24066752195358276,0.03215504810214043,0.34573855996131897,0.38143882155418396,0.018651533871889114,0.00939459539949894,0.018658649176359177,0.08727782964706421,0.8617776036262512,0.00423970865085721,0.011823649518191814,0.017059406265616417,0.007012312300503254,0.8975293040275574,0.008908521384000778,0.0009721143869683146,0.05669460818171501,0.017240511253476143,0.016103414818644524,0.025290727615356445,0.04561200365424156,0.02770116738975048,0.746727466583252,0.05797209590673447,0.06335257738828659
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img1.png,Unknown,Unknown,arafed man standing in front of a stone wall looking at a field,0.30121049284935,0.006450597662478685,0.0892939418554306,0.6030449271202087,0.06925266236066818,0.02853826805949211,0.06474559009075165,0.07169109582901001,0.7238072752952576,0.0419650636613369,0.22213934361934662,0.04339662939310074,0.01196722686290741,0.10646507889032364,0.053120385855436325,0.5555382966995239,0.007372999098151922,0.03247379884123802,0.006011851131916046,0.004837411921471357,0.018800273537635803,0.004057070706039667,0.817331075668335,0.11113820225000381,0.005350346211344004
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img2.png,Unknown,Unknown,arafed man standing in front of a stone structure in a park,0.3985586166381836,0.0004051144060213119,0.3056662082672119,0.29537010192871094,0.0043200342915952206,0.004145437851548195,0.15234442055225372,0.08042408525943756,0.7374356389045715,0.021330369636416435,0.0056113507598638535,0.0015432436484843493,0.000321297615300864,0.0328737273812294,0.0023327029775828123,0.8593349456787109,0.09798271954059601,0.0018537931609898806,0.0024324373807758093,0.0010976450284942985,0.0007279962301254272,0.0005600226577371359,0.7871543169021606,0.194324791431427,0.011848961003124714
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img3.png,Unknown,Unknown,arafed man wearing a mask standing in front of a stone structure,0.5490102767944336,0.0009267075220122933,0.1838010847568512,0.2662619352340698,0.05644877627491951,0.047956593334674835,0.28539174795150757,0.11547673493623734,0.3809967339038849,0.11372936517000198,0.022481614723801613,0.006939669605344534,0.034719567745923996,0.24619613587856293,0.18847355246543884,0.2269759327173233,0.2742135226726532,0.0044583510607481,0.003872060216963291,0.009592640213668346,0.02014870196580887,0.012612245976924896,0.9340386986732483,0.007725218776613474,0.007552153896540403
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img4.png,Unknown,Unknown,arafed woman standing in front of a stone structure in a park,0.0015162464696913958,0.11726381629705429,0.13405251502990723,0.7471673488616943,0.08059284836053848,0.020777221769094467,0.390880823135376,0.40789783000946045,0.07786886394023895,0.021982423961162567,0.021406570449471474,0.002890088129788637,0.004979538731276989,0.04344479739665985,0.007975293323397636,0.6605082750320435,0.25879544019699097,0.017466163262724876,0.005625935271382332,0.0021438810508698225,0.0018143524648621678,0.001220882753841579,0.9130192399024963,0.0526045486330986,0.006105118431150913
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img5.png,Unknown,Unknown,woman in a hat and sunglasses standing in a park with a building in the background,0.0009987703524529934,0.015920953825116158,0.9028359055519104,0.08024434745311737,0.0063462327234447,0.003962900023907423,0.033729780465364456,0.11707308143377304,0.8052022457122803,0.03368574008345604,0.004585699178278446,0.0073729995638132095,0.0620189793407917,0.09028588980436325,0.12591300904750824,0.40553224086761475,0.3042912185192108,0.0008939924882724881,0.002401926089078188,0.026121456176042557,0.2668655812740326,0.004995943047106266,0.4690895974636078,0.09514205157756805,0.134489506483078
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img6.png,Unknown,Unknown,arafed man standing in front of a stone structure with a blue shirt,0.27986660599708557,0.001019527786411345,0.25337210297584534,0.4657418131828308,0.01569175161421299,0.005994838196784258,0.07182019203901291,0.22797586023807526,0.6639283299446106,0.014588986523449421,0.0024995552375912666,0.002724634949117899,0.0028989207930862904,0.07401075959205627,0.03420877084136009,0.8462340235710144,0.03742322325706482,0.0013702120631933212,0.003683465998619795,0.001635209540836513,0.010216298513114452,0.003736002603545785,0.4205242991447449,0.5578346252441406,0.0009999038884416223
Race_A_person_of_Hispanic_descent_visiting_a_historic_s_img7.png,Unknown,Unknown,arafed man standing in front of a stone structure in a park,0.18906095623970032,0.0006639145431108773,0.13156355917453766,0.6787115335464478,0.04197904095053673,0.02159169502556324,0.2335626631975174,0.23708738386631012,0.45666593313217163,0.00911331083625555,0.01993616484105587,0.007126819808036089,0.00897084642201662,0.1983414888381958,0.1103675588965416,0.5645763278007507,0.09068083018064499,0.011176557280123234,0.014521769247949123,0.008480438962578773,0.014768949709832668,0.030981753021478653,0.7437840700149536,0.13928133249282837,0.03700505569577217
Race_A_person_of_Middle_Eastern_descent_at_a_community__img1.png,Unknown,Unknown,there is a man with a beard and a yellow shirt,0.15881630778312683,0.00023444871476385742,0.5164497494697571,0.3244994878768921,0.00262689427472651,0.0005220704479143023,0.01410616934299469,0.021680066362023354,0.9520139694213867,0.009050870314240456,0.00031369220232591033,0.0003762042033486068,0.0005898159579373896,4.833476850762963e-05,0.9670758247375488,0.0026415546890348196,0.028954628854990005,0.002439466305077076,0.011389208026230335,0.006187777034938335,0.12903651595115662,0.8306126594543457,0.017766708508133888,0.0018678155029192567,0.0006998666212894022
Race_A_person_of_Middle_Eastern_descent_at_a_community__img2.png,Unknown,Unknown,araffe man with a beard and a red shirt standing in front of a crowd,0.16921985149383545,0.00018035832908935845,0.058734286576509476,0.7718654870986938,0.0344511978328228,0.017899861559271812,0.0827130377292633,0.0857098251581192,0.7717769742012024,0.007449073251336813,0.0001235523377545178,0.0001238112454302609,2.7646763555821963e-05,2.0263509213691577e-05,0.9988308548927307,0.0006796817760914564,0.00019416352733969688,0.0008214582921937108,0.007497778162360191,0.00032117546652443707,0.0005806033150292933,0.9815582633018494,0.008792432025074959,0.00038785740616731346,4.0345614252146333e-05
Race_A_person_of_Middle_Eastern_descent_at_a_community__img3.png,Unknown,Unknown,araffe man with a beard and a scarf sitting in a crowd,0.05460939183831215,0.00045796955237165093,0.19242075085639954,0.7525118589401245,0.005428815260529518,0.0019327265908941627,0.015116428025066853,0.005699096713215113,0.9345017075538635,0.037321221083402634,0.0002000581444008276,0.00010196457151323557,0.0003313701890874654,0.0005895752692595124,0.9930334091186523,0.002209095750004053,0.0035345584619790316,0.0011091948254033923,0.013821600936353207,0.001382807968184352,0.006266565527766943,0.9634476900100708,0.012750845402479172,0.00023275830608326942,0.0009885499021038413
Race_A_person_of_Middle_Eastern_descent_at_a_community__img4.png,Unknown,Unknown,there is a man with a beard and a scarf on,0.014597533270716667,0.03296605125069618,0.8291471600532532,0.12328921258449554,0.005891598295420408,0.01238842774182558,0.08843766897916794,0.023237787187099457,0.7413309812545776,0.1287134885787964,0.00030680603231303394,0.00019775290274992585,0.0004699720593634993,0.00023980028345249593,0.991203784942627,0.004327403847128153,0.0032545304857194424,0.007010433357208967,0.010307274758815765,0.004664498381316662,0.03019116260111332,0.9383672475814819,0.008477238938212395,0.0005478473613038659,0.0004342318861745298
Race_A_person_of_Middle_Eastern_descent_at_a_community__img5.png,Unknown,Unknown,there are many people standing in a crowd at a festival,0.0014640543377026916,0.02365959994494915,0.5797730684280396,0.3951032757759094,0.048458393663167953,0.014470266178250313,0.30099159479141235,0.19887179136276245,0.4091120660305023,0.028095867484807968,0.00020291433611419052,0.00021876275422982872,0.0014231125824153423,0.0014818478375673294,0.8299165964126587,0.014466576278209686,0.15229016542434692,0.0015377302188426256,0.012565516866743565,0.009788312017917633,0.07313945889472961,0.859190821647644,0.03740796074271202,0.004393706563860178,0.0019765947945415974
Race_A_person_of_Middle_Eastern_descent_at_a_community__img6.png,Unknown,Unknown,there is a woman sitting next to a man on a bench,0.007397896610200405,0.030094387009739876,0.5218908786773682,0.44061681628227234,0.008871980011463165,0.00109371286816895,0.010779846459627151,0.05860535427927971,0.9000030755996704,0.02064605988562107,0.0024626273661851883,0.0008780257776379585,0.0011077596573159099,6.210339779499918e-05,0.9590488076210022,0.027408991008996964,0.009031667374074459,0.001465942827053368,0.0028489273972809315,0.003643694566562772,0.6685693860054016,0.2798784673213959,0.041143883019685745,0.0019115962786599994,0.0005381861119531095
Race_A_person_of_Middle_Eastern_descent_at_a_community__img7.png,Unknown,Unknown,several people sitting at a table with plates of food and drinks,0.11244727671146393,0.003211378352716565,0.4069303572177887,0.4774110019207001,0.033891428261995316,0.004895316902548075,0.09804116934537888,0.032622236758470535,0.8148018717765808,0.015747876837849617,5.086099554318935e-05,0.00011806131806224585,9.519073500996456e-05,5.057152156950906e-05,0.9970425963401794,0.0008314588922075927,0.0018113009864464402,0.00022941043425817043,0.0018483120948076248,0.00039512960938736796,0.0019357586279511452,0.9934481978416443,0.00204450823366642,4.320548760006204e-05,5.5417454859707505e-05
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img1.png,Unknown,Unknown,man cooking in a kitchen with a stove and a microwave,0.4839896261692047,0.0015025963075459003,0.2969636023044586,0.21754415333271027,0.09818369150161743,0.0040826620534062386,0.06187261641025543,0.06342251598834991,0.7491276264190674,0.023310953751206398,0.0009611753630451858,0.0006804927252233028,0.003042793134227395,0.0020991377532482147,0.981512188911438,0.0022950777783989906,0.00940912775695324,0.0028153071179986,0.005557068157941103,0.009092187508940697,0.24518924951553345,0.7194042801856995,0.014841081574559212,0.0020103903952986,0.0010904523078352213
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img2.png,Unknown,Unknown,woman in a kitchen preparing food on a counter top,0.0011967415921390057,0.16838355362415314,0.6154047846794128,0.21501491963863373,0.1845441460609436,0.017610661685466766,0.10659389942884445,0.5034748315811157,0.18111807107925415,0.006658333353698254,0.0014364398084580898,0.0010768690844997764,0.00031306923483498394,0.005680178292095661,0.9775133728981018,0.0038090460002422333,0.010170988738536835,0.002037959173321724,0.008584197610616684,0.003031747182831168,0.2609950602054596,0.6715041399002075,0.04882792755961418,0.004755799658596516,0.00026313899434171617
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img3.png,Unknown,Unknown,arafed man in a kitchen preparing food on a plate,0.5292577743530273,0.0005051291082054377,0.28695499897003174,0.1832820028066635,0.2057693898677826,0.013789423741400242,0.15800133347511292,0.3071395456790924,0.30816760659217834,0.007132774218916893,0.001230964669957757,0.0005573418457061052,0.0003436694387346506,0.00037051099934615195,0.9908796548843384,0.0013681044802069664,0.005249714478850365,0.0060637774877250195,0.011082506738603115,0.0027306079864501953,0.17543822526931763,0.7908272743225098,0.012906692922115326,0.0006015042890794575,0.00034950411645695567
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img4.png,Unknown,Unknown,chef preparing a meal in a kitchen with a stove top,0.4059748947620392,0.0006876215920783579,0.4829091429710388,0.11042841523885727,0.11207439750432968,0.015640290454030037,0.1557793915271759,0.16215403378009796,0.5390931367874146,0.015258733183145523,0.0014478166121989489,0.0011642345925793052,0.0007683080621063709,0.0038941320963203907,0.9871007204055786,0.0015387769090011716,0.0040860469453036785,0.0030630009714514017,0.011705469340085983,0.0036974125541746616,0.0940408855676651,0.8681685924530029,0.017971912398934364,0.000878836668562144,0.0004737465351354331
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img5.png,Unknown,Unknown,chef preparing food in a kitchen with a stove top,0.5716315507888794,0.0012321496615186334,0.30244627594947815,0.1246899887919426,0.03100353665649891,0.005116176325827837,0.08173540979623795,0.07447432726621628,0.7954450845718384,0.012225477024912834,0.002071804367005825,0.0011062148259952664,0.0020508409943431616,0.02110835537314415,0.9517502784729004,0.0011706677032634616,0.020741896703839302,0.008903639391064644,0.012036598287522793,0.008938982151448727,0.2010769546031952,0.7151649594306946,0.04620497673749924,0.0021098824217915535,0.005564162041991949
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img6.png,Unknown,Unknown,there is a man standing in a kitchen preparing food on a counter,0.6276130080223083,0.0007550632581114769,0.10095340013504028,0.27067849040031433,0.13914456963539124,0.03706848621368408,0.35944855213165283,0.10935402661561966,0.34735307097435,0.007631385698914528,0.00015431083738803864,0.00020315215806476772,0.0008139791316352785,0.00020997021056246012,0.996843695640564,0.0009572879644110799,0.0008175562834367156,0.0008511737687513232,0.00437553133815527,0.004470801446586847,0.13785406947135925,0.8451611399650574,0.006927610374987125,0.0001714281243039295,0.00018823548452928662
Race_A_person_of_Middle_Eastern_descent_cooking_in_a_ki_img7.png,Unknown,Unknown,chef preparing a pizza in a kitchen with smoke coming out of it,0.5914250016212463,0.003133065765723586,0.08403843641281128,0.32140350341796875,0.04351634159684181,0.017376011237502098,0.14822015166282654,0.16749972105026245,0.6164630055427551,0.006924782879650593,0.0022302318830043077,0.000618865538854152,0.0004946657572872937,0.0009144704090431333,0.9903982877731323,0.001362319104373455,0.003981107380241156,0.002806138712912798,0.03174443915486336,0.0022067201789468527,0.013876888900995255,0.9199317097663879,0.027582254260778427,0.0011941726552322507,0.0006577424355782568
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img1.png,Unknown,Unknown,there is a man sitting at a table eating food with a fork,0.3864813446998596,0.004689536988735199,0.17515131831169128,0.4336777627468109,0.017235664650797844,0.005037364549934864,0.024451887235045433,0.04826496168971062,0.8966748714447021,0.008335242047905922,0.0320858471095562,0.061772704124450684,0.0811883881688118,0.05578320100903511,0.6098299622535706,0.004185899160802364,0.1551540046930313,0.005473311059176922,0.009931426495313644,0.047889433801174164,0.7916046380996704,0.10208211094141006,0.03093932755291462,0.0012929504737257957,0.010786869563162327
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img2.png,Unknown,Unknown,there is a woman sitting at a table with plates of food,0.0007086669211275876,0.03165023401379585,0.7887290120124817,0.17891210317611694,0.11730939894914627,0.016148151829838753,0.13231907784938812,0.07583127170801163,0.6386282444000244,0.01976383663713932,0.008694084361195564,0.01213842909783125,0.0503726489841938,0.0714772418141365,0.40109267830848694,0.00432143360376358,0.45190346240997314,0.01374873612076044,0.04607066512107849,0.11770706623792648,0.22009459137916565,0.407385915517807,0.15015502274036407,0.009670041501522064,0.03516807779669762
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img3.png,Unknown,Unknown,there is a man eating a sandwich at a restaurant table,0.5382177233695984,0.0011223417241126299,0.24643895030021667,0.21422097086906433,0.01204872690141201,0.0035149839241057634,0.02121511474251747,0.05072156712412834,0.906022846698761,0.006476862821727991,0.002335327910259366,0.002800005255267024,0.12016367167234421,0.0019271720666438341,0.7493024468421936,0.0007105183904059231,0.1227608397603035,0.0024860419798642397,0.004525465425103903,0.09642157703638077,0.6209225654602051,0.2610035240650177,0.0065052141435444355,0.00022506977256853133,0.007910486310720444
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img4.png,Unknown,Unknown,woman eating a meal at a restaurant with many plates of food,0.012994316406548023,0.13452555239200592,0.3635607063770294,0.48891937732696533,0.014545347541570663,0.03202264383435249,0.024160414934158325,0.05135655403137207,0.8591025471687317,0.01881256140768528,0.0026637697592377663,0.005069976206868887,0.004730593413114548,0.03507433459162712,0.936967670917511,0.0017948648892343044,0.01369880884885788,0.00460555637255311,0.013353182002902031,0.011456665582954884,0.1606173813343048,0.7714687585830688,0.0320582315325737,0.0011716854060068727,0.005268601235002279
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img5.png,Unknown,Unknown,there is a man that is eating a plate of food,0.43553829193115234,0.001059466740116477,0.34714439511299133,0.21625782549381256,0.021235130727291107,0.0025054491125047207,0.028938084840774536,0.09168840199708939,0.8481089472770691,0.007524075452238321,0.05506342276930809,0.052787233144044876,0.19155602157115936,0.04112371802330017,0.37302377820014954,0.007000040728598833,0.2794458270072937,0.006585517432540655,0.008145783096551895,0.03643104434013367,0.8718829154968262,0.04046672582626343,0.02632642351090908,0.0013014210853725672,0.008860152214765549
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img6.png,Unknown,Unknown,araffe man sitting at a table with a plate of food and fork,0.2777542173862457,0.00045745796523988247,0.22263161838054657,0.4991567134857178,0.022601839154958725,0.009098431095480919,0.2723439931869507,0.21434418857097626,0.4733782410621643,0.00823330506682396,0.001343215350061655,0.001454567420296371,0.0006240993971005082,0.00025488738901913166,0.9877673387527466,0.0003821211284957826,0.008173780515789986,0.0032183972653001547,0.006358737125992775,0.005401249974966049,0.0782380923628807,0.8987994194030762,0.00753373745828867,0.00025420301244594157,0.0001961432717507705
Race_A_person_of_Middle_Eastern_descent_eating_at_a_res_img7.png,Unknown,Unknown,araffe man in a blue and white scarf eating a meal,0.4845704138278961,0.0016244221478700638,0.057128455489873886,0.4566766917705536,0.044344253838062286,0.03425886854529381,0.15414397418498993,0.06063730642199516,0.6944199800491333,0.01219562254846096,0.00010510992433410138,0.000443136173998937,0.001766691915690899,0.00011318948236294091,0.9968630075454712,0.00019381905440241098,0.0005150671349838376,0.0008444695267826319,0.0021816708613187075,0.008077623322606087,0.024693284183740616,0.9606157541275024,0.003377095563337207,5.408484867075458e-05,0.00015595974400639534
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img1.png,Unknown,Unknown,smiling man with a mustache and a moustache standing in front of a dirt path,0.15659013390541077,8.368569979211316e-05,0.5925880670547485,0.2507381737232208,0.040785036981105804,0.010020247660577297,0.31603294610977173,0.37139999866485596,0.22842742502689362,0.03333434835076332,7.950064173201099e-05,0.00017571469652466476,0.0008179894066415727,6.47714186925441e-05,0.9808541536331177,0.0028441930189728737,0.015163698233664036,0.001513744005933404,0.0034189841244369745,0.008448810316622257,0.1877157837152481,0.7660297751426697,0.02317577227950096,0.008745940402150154,0.0009512700489722192
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img2.png,Unknown,Unknown,there is a man standing in the woods with a frisbee,0.09149819612503052,6.066923015168868e-05,0.5192092061042786,0.3892318606376648,0.010040377266705036,0.002644670195877552,0.26404669880867004,0.12142273783683777,0.5989691615104675,0.002876399550586939,0.0007243893924169242,0.0004945482360199094,0.00039499017293564975,0.00040806244942359626,0.9052377343177795,0.020156240090727806,0.07258402556180954,0.0032579025719314814,0.017832258716225624,0.001308916020207107,0.0031462928745895624,0.9399279356002808,0.03233097121119499,0.0011766091920435429,0.0010190951870754361
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img3.png,Unknown,Unknown,arafed man with glasses and a beard wearing a blue jacket,0.11715240776538849,0.00012948439689353108,0.6033374071121216,0.2793806791305542,0.011625313200056553,0.002240588655695319,0.24716174602508545,0.4361376464366913,0.2988820970058441,0.003952512051910162,0.0022128222044557333,0.0012194857699796557,0.0014730344992130995,0.00020416690676938742,0.7652617692947388,0.002682734513655305,0.22694607079029083,0.010428880341351032,0.01236878614872694,0.014192585833370686,0.1207018792629242,0.7849552631378174,0.03639412298798561,0.0130064832046628,0.007951977662742138
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img4.png,Unknown,Unknown,arafed man standing on a skateboard in a park,0.09615127742290497,0.00010237362585030496,0.4079854190349579,0.4957609176635742,0.09202516078948975,0.04360774904489517,0.4351073205471039,0.1513141691684723,0.2451436072587967,0.032801974564790726,0.0005658703157678246,0.00013358661090023816,0.005898596718907356,8.35731225379277e-06,0.9840520620346069,0.0027884317096322775,0.00655306177213788,0.007800355553627014,0.0024537676945328712,0.01666087657213211,0.26800304651260376,0.698120653629303,0.005980449263006449,0.0007369148661382496,0.00024391143233515322
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img5.png,Unknown,Unknown,araffe man in a red vest and hat standing in a field,0.2480916678905487,8.986676402855664e-05,0.5331208109855652,0.21869762241840363,0.08749131858348846,0.004420487675815821,0.3257971405982971,0.0918445810675621,0.46365076303482056,0.026795750483870506,0.00021700482466258109,7.605899008922279e-05,0.0015976650174707174,0.00033036217791959643,0.8521827459335327,0.07504534721374512,0.07055076956748962,0.011242981068789959,0.003474579658359289,0.0065472000278532505,0.2896944284439087,0.6589350700378418,0.01737545058131218,0.009554524905979633,0.0031757440883666277
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img6.png,Unknown,Unknown,araffe man with a beard and a purple shirt standing in a park,0.13147300481796265,6.0145008319523185e-05,0.48754367232322693,0.3809231221675873,0.03682675585150719,0.007755648344755173,0.24520714581012726,0.14012327790260315,0.5665832161903381,0.003503995481878519,5.847178908879869e-05,6.660833605565131e-05,7.773286779411137e-05,4.802403964276891e-06,0.9985355138778687,0.00024038839910645038,0.0010165381245315075,0.00023008103016763926,0.003436097176745534,0.00041267878259532154,0.0010247011668980122,0.9935198426246643,0.0013212523190304637,4.7808134695515037e-05,7.5188618211541325e-06
Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img7.png,Unknown,Unknown,arafed man sitting on the ground in the middle of a dirt road,0.0667610689997673,7.132189784897491e-05,0.1901225447654724,0.7430449724197388,0.14640337228775024,0.030501922592520714,0.27283987402915955,0.33174335956573486,0.20333325862884521,0.015178174711763859,0.0007390621467493474,0.0004763187316711992,0.003562188008800149,0.00027874138322658837,0.9620522856712341,0.01948496699333191,0.013406530022621155,0.006029007490724325,0.02162945084273815,0.004988313186913729,0.044773731380701065,0.8879342675209045,0.03136519715189934,0.002891373122110963,0.0003886415797751397
Race_A_person_of_Middle_Eastern_descent_making_pottery__img1.png,Unknown,Unknown,araffe woman in a purple scarf is making a bowl,0.0024844452273100615,0.1246185228228569,0.36269497871398926,0.5102021098136902,0.058143965899944305,0.008035647682845592,0.05076463520526886,0.021718278527259827,0.7539792656898499,0.10735819488763809,0.00026429988793097436,0.00020536207011900842,0.00032352263224311173,3.1898303859634325e-05,0.9956275224685669,0.0029783404897898436,0.0005689647514373064,0.0065898713655769825,0.0076958732679486275,0.008748697116971016,0.01843174546957016,0.9509862661361694,0.007205395959317684,0.0003121168410871178,3.0150147722451948e-05
Race_A_person_of_Middle_Eastern_descent_making_pottery__img2.png,Unknown,Unknown,woman making a bowl out of clay,0.0005949330516159534,0.006415939424186945,0.4631839394569397,0.5298051834106445,0.05818508565425873,0.004153767600655556,0.052555717527866364,0.0558481439948082,0.7815488576889038,0.04770839586853981,0.005736987106502056,0.0025044665671885014,0.003400670364499092,0.0022279820404946804,0.8573886156082153,0.024652870371937752,0.10408835858106613,0.019127337262034416,0.09199605882167816,0.032500069588422775,0.034799881279468536,0.7374582886695862,0.06094280630350113,0.02228197082877159,0.0008935818332247436
Race_A_person_of_Middle_Eastern_descent_making_pottery__img3.png,Unknown,Unknown,arafed man making a bowl with a piece of pottery,0.013128536753356457,0.012702269479632378,0.4700028598308563,0.5041663646697998,0.00523203844204545,0.0008190835360437632,0.0048175351694226265,0.0035171599593013525,0.811678946018219,0.17393513023853302,0.02169511467218399,0.017126312479376793,0.03484084829688072,0.031950272619724274,0.8218595385551453,0.04077835753560066,0.031749553978443146,0.07228798419237137,0.11858896166086197,0.20807453989982605,0.10996025800704956,0.30814895033836365,0.12748366594314575,0.050343047827482224,0.005112527869641781
Race_A_person_of_Middle_Eastern_descent_making_pottery__img4.png,Unknown,Unknown,arafed man making a bowl out of clay in a pottery shop,0.16216526925563812,0.00029157177777960896,0.24022214114665985,0.5973210334777832,0.004750091582536697,0.0004269667260814458,0.013919749297201633,0.011551085859537125,0.9579640030860901,0.011388120241463184,0.0005076085799373686,0.00017379759810864925,0.0005226595676504076,0.0003803005674853921,0.9933449029922485,0.001027856022119522,0.004042890854179859,0.005670960992574692,0.0079605458304286,0.006273758597671986,0.01780032180249691,0.9552218317985535,0.006143272388726473,0.0007766619673930109,0.0001525393599877134
Race_A_person_of_Middle_Eastern_descent_making_pottery__img5.png,Unknown,Unknown,woman making a vase on a wheel with a blue shirt,0.00034010258968919516,0.01518096961081028,0.5814215540885925,0.4030574560165405,0.002286712173372507,0.0005839443183504045,0.028583098202943802,0.028213638812303543,0.693809986114502,0.24652265012264252,0.003373863874003291,0.0022161141969263554,0.0015422077849507332,0.009253882803022861,0.8283143043518066,0.06754520535469055,0.08775444328784943,0.06224938482046127,0.04278578236699104,0.032577719539403915,0.060384828597307205,0.5921549797058105,0.1182556077837944,0.0778178945183754,0.01377379335463047
Race_A_person_of_Middle_Eastern_descent_making_pottery__img6.png,Unknown,Unknown,araffe making a bowl out of clay with a blue spoon,0.003297144314274192,0.010991676710546017,0.2965327203273773,0.689178466796875,0.016005776822566986,0.004385360982269049,0.011015421710908413,0.025239622220396996,0.6207223534584045,0.32263147830963135,0.0420883409678936,0.036733463406562805,0.025825705379247665,0.14502356946468353,0.5949000120162964,0.09427157044410706,0.06115734577178955,0.14026711881160736,0.07933864742517471,0.15788669884204865,0.1825825572013855,0.21201711893081665,0.12818630039691925,0.08122994750738144,0.01849169284105301
Race_A_person_of_Middle_Eastern_descent_making_pottery__img7.png,Unknown,Unknown,arafed man working on a pottery vase in a pottery shop,0.1320178210735321,0.00048164272448047996,0.15727625787258148,0.7102242708206177,0.005501724313944578,0.0005226604989729822,0.014696329832077026,0.012709277682006359,0.9226703643798828,0.04389970749616623,0.0006923284381628036,0.0001715819671517238,0.0007248548208735883,0.00010093085438711569,0.9892075061798096,0.00505688413977623,0.004045985639095306,0.012045655399560928,0.00903466809540987,0.006827885750681162,0.009507466107606888,0.9504148960113525,0.010362744331359863,0.0017293952405452728,7.740269938949496e-05
Race_A_person_of_Middle_Eastern_descent_working_in_a_te_img1.png,Unknown,Unknown,there is a man sitting at a desk with a computer and a book,0.21511146426200867,0.0001124721675296314,0.5273677706718445,0.2574082911014557,0.01014401949942112,0.0018424702575430274,0.06176784262061119,0.1459130048751831,0.7739532589912415,0.006379384081810713,0.0006125213112682104,0.0009700265363790095,0.0025717427488416433,0.0007457416504621506,0.40370973944664,0.0010094551835209131,0.5903807878494263,0.001982541289180517,0.014030778780579567,0.006683774758130312,0.24213263392448425,0.7017159461975098,0.028392188251018524,0.0008316913736052811,0.00423051044344902
Race_A_person_of_Middle_Eastern_descent_working_in_a_te_img2.png,Unknown,Unknown,there is a man sitting at a desk with a computer,0.12777946889400482,0.00034685974242165685,0.6331743597984314,0.2386993169784546,0.05901864916086197,0.01063943188637495,0.07285710424184799,0.1307290941476822,0.7125899195671082,0.014165717177093029,0.006204842124134302,0.003273750189691782,0.04120130091905594,0.005306669976562262,0.7544975876808167,0.004124212544411421,0.1853916198015213,0.003850483801215887,0.009545938111841679,0.03937431424856186,0.5079537630081177,0.3512846529483795,0.0830911323428154,0.0008028752054087818,0.00409679813310504
Race_A_person_of_Middle_Eastern_descent_working_in_a_te_img3.png,Unknown,Unknown,there is a man with long hair and glasses sitting at a desk with a laptop,0.03271084651350975,0.0005156012484803796,0.8402652144432068,0.12650829553604126,0.01166808046400547,0.00730741024017334,0.037783678621053696,0.06268779188394547,0.870061993598938,0.01049105729907751,0.0037744457367807627,0.003186554182320833,0.027841277420520782,0.005426427815109491,0.8211928606033325,0.004302600864320993,0.1342758685350418,0.00667634978890419,0.02201358787715435,0.026914415881037712,0.27059999108314514,0.6042570471763611,0.06153307855129242,0.00292504345998168,0.005080484319478273
