Category,Prompt,Image Filename
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img1.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img2.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img3.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img4.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img5.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img6.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_participatin_img7.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img1.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img2.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img3.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img4.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img5.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img6.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img7.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img1.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img2.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img3.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img4.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img5.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img6.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_img7.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img1.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img2.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img3.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img4.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img5.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img6.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_img7.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img1.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img2.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img3.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img4.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img5.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img6.png
Ethnicity,A person of African ethnicity exploring a museum.,generated___images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum__img7.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img1.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img2.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img3.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img4.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img5.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img6.png
Ethnicity,A person of East Asian ethnicity working in a garden.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_gard_img7.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img1.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img2.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img3.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img4.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img5.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img6.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_img7.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img1.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img2.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img3.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img4.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img5.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img6.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas__img7.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img1.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img2.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img3.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img4.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img5.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img6.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_c_img7.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img1.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img2.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img3.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img4.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img5.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img6.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,generated___images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditio_img7.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img1.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img2.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img3.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img4.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img5.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img6.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_img7.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img1.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img2.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img3.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img4.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img5.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img6.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_img7.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img1.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img2.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img3.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img4.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img5.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img6.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_img7.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img1.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img2.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img3.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img4.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img5.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img6.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_commun_img7.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img1.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img2.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img3.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img4.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img5.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img6.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_t_img7.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img1.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img2.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img3.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img4.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img5.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img6.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing__img7.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img1.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img2.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img3.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img4.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img5.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img6.png
Ethnicity,A person of Native American ethnicity carving wood.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_img7.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img1.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img2.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img3.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img4.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img5.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img6.png
Ethnicity,A person of African ethnicity attending a family reunion.,generated___images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_r_img7.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img1.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img2.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img3.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img4.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img5.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img6.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_img7.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img1.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img2.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img3.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img4.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img5.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img6.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_th_img7.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img1.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img2.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img3.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img4.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img5.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img6.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_trad_img7.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img1.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img2.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img3.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img4.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img5.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img6.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_img7.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img1.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img2.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img3.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img4.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img5.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img6.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,generated___images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a__img7.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img1.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img2.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img3.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img4.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img5.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img6.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_he_img7.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img1.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img2.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img3.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img4.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img5.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img6.png
Ethnicity,An individual of African ethnicity singing in a choir.,generated___images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_ch_img7.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img1.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img2.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img3.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img4.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img5.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img6.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,generated___images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ce_img7.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img1.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img2.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img3.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img4.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img5.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img6.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_moun_img7.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img1.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img2.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img3.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img4.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img5.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img6.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_img7.png
