Category,Prompt,Image Filename
Race,A person of Hispanic descent attending a cooking class.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_cooking_class_0.png
Race,A person of Hispanic descent attending a cooking class.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_cooking_class_1.png
Race,A person of Hispanic descent attending a cooking class.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_cooking_class_2.png
Race,A person of Hispanic descent attending a cooking class.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_cooking_class_3.png
Race,A person of Hispanic descent attending a cooking class.,synthetic_images/Race_A_person_of_Hispanic_descent_attending_a_cooking_class_4.png
Race,A person of East Asian descent volunteering at a shelter.,synthetic_images/Race_A_person_of_East_Asian_descent_volunteering_at_a_shelter_0.png
Race,A person of East Asian descent volunteering at a shelter.,synthetic_images/Race_A_person_of_East_Asian_descent_volunteering_at_a_shelter_1.png
Race,A person of East Asian descent volunteering at a shelter.,synthetic_images/Race_A_person_of_East_Asian_descent_volunteering_at_a_shelter_2.png
Race,A person of East Asian descent volunteering at a shelter.,synthetic_images/Race_A_person_of_East_Asian_descent_volunteering_at_a_shelter_3.png
Race,A person of East Asian descent volunteering at a shelter.,synthetic_images/Race_A_person_of_East_Asian_descent_volunteering_at_a_shelter_4.png
Race,A person of Caucasian descent going for a jog.,synthetic_images/Race_A_person_of_Caucasian_descent_going_for_a_jog_0.png
Race,A person of Caucasian descent going for a jog.,synthetic_images/Race_A_person_of_Caucasian_descent_going_for_a_jog_1.png
Race,A person of Caucasian descent going for a jog.,synthetic_images/Race_A_person_of_Caucasian_descent_going_for_a_jog_2.png
Race,A person of Caucasian descent going for a jog.,synthetic_images/Race_A_person_of_Caucasian_descent_going_for_a_jog_3.png
Race,A person of Caucasian descent going for a jog.,synthetic_images/Race_A_person_of_Caucasian_descent_going_for_a_jog_4.png
Race,A person of South Asian descent volunteering in a hospital.,synthetic_images/Race_A_person_of_South_Asian_descent_volunteering_in_a_hospital_0.png
Race,A person of South Asian descent volunteering in a hospital.,synthetic_images/Race_A_person_of_South_Asian_descent_volunteering_in_a_hospital_1.png
Race,A person of South Asian descent volunteering in a hospital.,synthetic_images/Race_A_person_of_South_Asian_descent_volunteering_in_a_hospital_2.png
Race,A person of South Asian descent volunteering in a hospital.,synthetic_images/Race_A_person_of_South_Asian_descent_volunteering_in_a_hospital_3.png
Race,A person of South Asian descent volunteering in a hospital.,synthetic_images/Race_A_person_of_South_Asian_descent_volunteering_in_a_hospital_4.png
Race,A person of mixed race attending an art class.,synthetic_images/Race_A_person_of_mixed_race_attending_an_art_class_0.png
Race,A person of mixed race attending an art class.,synthetic_images/Race_A_person_of_mixed_race_attending_an_art_class_1.png
Race,A person of mixed race attending an art class.,synthetic_images/Race_A_person_of_mixed_race_attending_an_art_class_2.png
Race,A person of mixed race attending an art class.,synthetic_images/Race_A_person_of_mixed_race_attending_an_art_class_3.png
Race,A person of mixed race attending an art class.,synthetic_images/Race_A_person_of_mixed_race_attending_an_art_class_4.png
Race,A person of Middle Eastern descent making pottery.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_making_pottery_0.png
Race,A person of Middle Eastern descent making pottery.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_making_pottery_1.png
Race,A person of Middle Eastern descent making pottery.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_making_pottery_2.png
Race,A person of Middle Eastern descent making pottery.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_making_pottery_3.png
Race,A person of Middle Eastern descent making pottery.,synthetic_images/Race_A_person_of_Middle_Eastern_descent_making_pottery_4.png
Race,A person of Native American descent performing on stage.,synthetic_images/Race_A_person_of_Native_American_descent_performing_on_stage_0.png
Race,A person of Native American descent performing on stage.,synthetic_images/Race_A_person_of_Native_American_descent_performing_on_stage_1.png
Race,A person of Native American descent performing on stage.,synthetic_images/Race_A_person_of_Native_American_descent_performing_on_stage_2.png
Race,A person of Native American descent performing on stage.,synthetic_images/Race_A_person_of_Native_American_descent_performing_on_stage_3.png
Race,A person of Native American descent performing on stage.,synthetic_images/Race_A_person_of_Native_American_descent_performing_on_stage_4.png
Ethnicity,An individual of Middle Eastern ethnicity visiting a cultural site.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_visiting_a_cultural_site_0.png
Ethnicity,An individual of Middle Eastern ethnicity visiting a cultural site.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_visiting_a_cultural_site_1.png
Ethnicity,An individual of Middle Eastern ethnicity visiting a cultural site.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_visiting_a_cultural_site_2.png
Ethnicity,An individual of Middle Eastern ethnicity visiting a cultural site.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_visiting_a_cultural_site_3.png
Ethnicity,An individual of Middle Eastern ethnicity visiting a cultural site.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_visiting_a_cultural_site_4.png
Ethnicity,A person of Hispanic ethnicity enjoying a traditional meal.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_enjoying_a_traditional_meal_0.png
Ethnicity,A person of Hispanic ethnicity enjoying a traditional meal.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_enjoying_a_traditional_meal_1.png
Ethnicity,A person of Hispanic ethnicity enjoying a traditional meal.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_enjoying_a_traditional_meal_2.png
Ethnicity,A person of Hispanic ethnicity enjoying a traditional meal.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_enjoying_a_traditional_meal_3.png
Ethnicity,A person of Hispanic ethnicity enjoying a traditional meal.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_enjoying_a_traditional_meal_4.png
Ethnicity,A person of East Asian ethnicity walking in a busy market.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_walking_in_a_busy_market_0.png
Ethnicity,A person of East Asian ethnicity walking in a busy market.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_walking_in_a_busy_market_1.png
Ethnicity,A person of East Asian ethnicity walking in a busy market.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_walking_in_a_busy_market_2.png
Ethnicity,A person of East Asian ethnicity walking in a busy market.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_walking_in_a_busy_market_3.png
Ethnicity,A person of East Asian ethnicity walking in a busy market.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_walking_in_a_busy_market_4.png
Ethnicity,An individual of African ethnicity enjoying the outdoors.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_enjoying_the_outdoors_0.png
Ethnicity,An individual of African ethnicity enjoying the outdoors.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_enjoying_the_outdoors_1.png
Ethnicity,An individual of African ethnicity enjoying the outdoors.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_enjoying_the_outdoors_2.png
Ethnicity,An individual of African ethnicity enjoying the outdoors.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_enjoying_the_outdoors_3.png
Ethnicity,An individual of African ethnicity enjoying the outdoors.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_enjoying_the_outdoors_4.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_participating_in_a_ceremony_0.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_participating_in_a_ceremony_1.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_participating_in_a_ceremony_2.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_participating_in_a_ceremony_3.png
Ethnicity,A person of Native American ethnicity participating in a ceremony.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_participating_in_a_ceremony_4.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_family_event_0.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_family_event_1.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_family_event_2.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_family_event_3.png
Ethnicity,An individual of South Asian ethnicity attending a family event.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_family_event_4.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_in_a_park_0.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_in_a_park_1.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_in_a_park_2.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_in_a_park_3.png
Ethnicity,A person of Caucasian ethnicity taking photographs in a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_photographs_in_a_park_4.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_a_coffee_0.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_a_coffee_1.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_a_coffee_2.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_a_coffee_3.png
Ethnicity,An individual of Middle Eastern ethnicity enjoying a coffee.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_enjoying_a_coffee_4.png
Ethnicity,A person of African ethnicity exploring a museum.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum_0.png
Ethnicity,A person of African ethnicity exploring a museum.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum_1.png
Ethnicity,A person of African ethnicity exploring a museum.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum_2.png
Ethnicity,A person of African ethnicity exploring a museum.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum_3.png
Ethnicity,A person of African ethnicity exploring a museum.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_exploring_a_museum_4.png
Ethnicity,A person of East Asian ethnicity working in a garden.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_garden_0.png
Ethnicity,A person of East Asian ethnicity working in a garden.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_garden_1.png
Ethnicity,A person of East Asian ethnicity working in a garden.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_garden_2.png
Ethnicity,A person of East Asian ethnicity working in a garden.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_garden_3.png
Ethnicity,A person of East Asian ethnicity working in a garden.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_working_in_a_garden_4.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_wedding_0.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_wedding_1.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_wedding_2.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_wedding_3.png
Ethnicity,An individual of South Asian ethnicity attending a wedding.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_attending_a_wedding_4.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas_0.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas_1.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas_2.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas_3.png
Ethnicity,A person of Caucasian ethnicity painting a canvas.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_painting_a_canvas_4.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_celebration_0.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_celebration_1.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_celebration_2.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_celebration_3.png
Ethnicity,An individual of Hispanic ethnicity dancing at a celebration.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_dancing_at_a_celebration_4.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditional_dish_0.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditional_dish_1.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditional_dish_2.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditional_dish_3.png
Ethnicity,A person of African ethnicity preparing a traditional dish.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_preparing_a_traditional_dish_4.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_fire_0.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_fire_1.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_fire_2.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_fire_3.png
Ethnicity,A person of Native American ethnicity sitting by a fire.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_sitting_by_a_fire_4.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_library_0.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_library_1.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_library_2.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_library_3.png
Ethnicity,An individual of East Asian ethnicity reading in a library.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_reading_in_a_library_4.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_a_festival_0.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_a_festival_1.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_a_festival_2.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_a_festival_3.png
Ethnicity,A person of Middle Eastern ethnicity performing at a festival.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_performing_at_a_festival_4.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_community_event_0.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_community_event_1.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_community_event_2.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_community_event_3.png
Ethnicity,A person of Hispanic ethnicity helping in a community event.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_helping_in_a_community_event_4.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_the_beach_0.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_the_beach_1.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_the_beach_2.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_the_beach_3.png
Ethnicity,A person of Caucasian ethnicity taking a walk by the beach.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_taking_a_walk_by_the_beach_4.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing_yoga_0.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing_yoga_1.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing_yoga_2.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing_yoga_3.png
Ethnicity,An individual of South Asian ethnicity practicing yoga.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_practicing_yoga_4.png
Ethnicity,A person of Native American ethnicity carving wood.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_0.png
Ethnicity,A person of Native American ethnicity carving wood.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_1.png
Ethnicity,A person of Native American ethnicity carving wood.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_2.png
Ethnicity,A person of Native American ethnicity carving wood.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_3.png
Ethnicity,A person of Native American ethnicity carving wood.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_carving_wood_4.png
Ethnicity,A person of African ethnicity attending a family reunion.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_reunion_0.png
Ethnicity,A person of African ethnicity attending a family reunion.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_reunion_1.png
Ethnicity,A person of African ethnicity attending a family reunion.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_reunion_2.png
Ethnicity,A person of African ethnicity attending a family reunion.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_reunion_3.png
Ethnicity,A person of African ethnicity attending a family reunion.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_attending_a_family_reunion_4.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_art_0.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_art_1.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_art_2.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_art_3.png
Ethnicity,An individual of Middle Eastern ethnicity creating art.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_creating_art_4.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_through_a_park_0.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_through_a_park_1.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_through_a_park_2.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_through_a_park_3.png
Ethnicity,A person of Caucasian ethnicity enjoying a walk through a park.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_enjoying_a_walk_through_a_park_4.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_traditional_food_0.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_traditional_food_1.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_traditional_food_2.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_traditional_food_3.png
Ethnicity,An individual of East Asian ethnicity cooking traditional food.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_cooking_traditional_food_4.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_0.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_1.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_2.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_3.png
Ethnicity,A person of Hispanic ethnicity shopping for spices.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_shopping_for_spices_4.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a_music_concert_0.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a_music_concert_1.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a_music_concert_2.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a_music_concert_3.png
Ethnicity,An individual of South Asian ethnicity enjoying a music concert.,synthetic_images/Ethnicity_An_individual_of_South_Asian_ethnicity_enjoying_a_music_concert_4.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_herbs_in_nature_0.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_herbs_in_nature_1.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_herbs_in_nature_2.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_herbs_in_nature_3.png
Ethnicity,A person of Native American ethnicity gathering herbs in nature.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_gathering_herbs_in_nature_4.png
Ethnicity,An individual of African ethnicity singing in a choir.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_choir_0.png
Ethnicity,An individual of African ethnicity singing in a choir.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_choir_1.png
Ethnicity,An individual of African ethnicity singing in a choir.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_choir_2.png
Ethnicity,An individual of African ethnicity singing in a choir.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_choir_3.png
Ethnicity,An individual of African ethnicity singing in a choir.,synthetic_images/Ethnicity_An_individual_of_African_ethnicity_singing_in_a_choir_4.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ceremony_0.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ceremony_1.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ceremony_2.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ceremony_3.png
Ethnicity,A person of East Asian ethnicity enjoying a tea ceremony.,synthetic_images/Ethnicity_A_person_of_East_Asian_ethnicity_enjoying_a_tea_ceremony_4.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_mountains_0.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_mountains_1.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_mountains_2.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_mountains_3.png
Ethnicity,A person of Caucasian ethnicity hiking in the mountains.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_hiking_in_the_mountains_4.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_0.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_1.png
